area_type,area,age_0_4_male,age_5_9_male,age_10_14_male,age_15_19_male,age_20_24_male,age_25_29_male,age_30_34_male,age_35_39_male,age_40_44_male,age_45_49_male,age_50_54_male,age_55_59_male,age_60_64_male,age_65_69_male,age_70_74_male,age_75_79_male,age_80_84_male,age_85_above_male,age_0_4_female,age_5_9_female,age_10_14_female,age_15_19_female,age_20_24_female,age_25_29_female,age_30_34_female,age_35_39_female,age_40_44_female,age_45_49_female,age_50_54_female,age_55_59_female,age_60_64_female,age_65_69_female,age_70_74_female,age_75_79_female,age_80_84_female,age_85_above_female,sex_male,sex_female,agegroup_child,agegroup_working,agegroup_elderly,ethnicity_bumi,ethnicity_chinese,ethnicity_indian,ethnicity_other,religion_muslim,religion_christian,religion_buddhist,religion_hindu,religion_other,religion_atheist,nationality_local,nationality_foreign,marital_never_married,marital_married,marital_widowed,marital_divorced,housing_owned,housing_rented,housing_quarters,labour_working,labour_unemployed,labour_out
sla,N.29 Mahkota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.780721893936544,46.219278106063456,23.1,68.5,8.4,58.8125629371581,33.27028277495033,7.585118253817054,0.3320360340745176,,,,,,,92.1951647910472,7.804835208952789,,,,,78.0,21.0,1.0,69.5286,2.6714000000000007,27.8
sla,N.31 Kahang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09386813609278,44.90613186390722,23.7,66.7,9.6,78.91818892600753,17.744686900277205,2.8537920250195468,0.483332148695714,,,,,,,90.14544755558404,9.854552444415967,,,,,76.7,10.7,12.6,63.6384,3.5616,32.8
sla,N.32 Endau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.45435403820123,48.54564596179877,25.9,66.2,7.9,87.35836134976964,11.580127007844602,0.7782343419250405,0.2832773004607147,,,,,,,96.62806437058204,3.371935629417957,,,,,85.8,14.2,0.0,56.7136,2.4864,40.8
sla,N.33 Tenggaroh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.24582869855394,44.75417130144605,22.6,69.2,8.2,90.16878039477449,8.102889291503766,1.4637169829312482,0.2646133307905025,,,,,,,93.321468298109,6.67853170189099,,,,,73.7,10.2,16.1,59.558,1.842,38.6
sla,N.34 Panti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.72445643138197,48.27554356861803,25.2,67.2,7.6,83.08023905163124,12.47379249534633,3.930635838150289,0.5153326148721465,,,,,,,94.27705835627069,5.722941643729333,,,,,84.1,15.3,0.6,67.068,1.932,31.0
sla,N.35 Pasir Raja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.6435403711196,47.3564596288804,24.3,69.4,6.3,74.91568847873258,17.419152440459072,7.202426080363912,0.4627330004444328,,,,,,,95.52958217826728,4.470417821732724,,,,,86.1,11.8,2.1,67.2174,2.5826,30.200000000000003
sla,N.36 Sedili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45717609422713,46.54282390577287,23.3,65.1,11.6,99.15106407721828,0.4031476528278481,0.2364616040624879,0.2093266658913827,,,,,,,93.77999127526536,6.220008724734623,,,,,86.7,8.3,5.0,65.5425,1.9575,32.5
sla,N.37 Johor Lama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.87086946332317,47.129130536676826,23.4,65.4,11.2,92.57132339407326,5.691146696116326,1.233204491073072,0.5043254187373458,,,,,,,90.94713582644214,9.052864173557868,,,,,66.3,12.5,21.2,68.64,2.86,28.5
sla,N.38 Penawar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.79025016035921,47.2097498396408,23.5,66.2,10.4,98.36665801090626,0.9218384835107764,0.4933783432874578,0.2181251622955076,,,,,,,95.00666107465338,4.993338925346623,,,,,77.4,16.7,5.9,64.1088,3.0912,32.8
sla,N.39 Tanjung Surat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.58986038221606,42.41013961778394,20.7,70.1,9.2,85.96901175540137,12.927346586619691,0.6974152496674695,0.4062264083114642,,,,,,,91.81437105984092,8.185628940159091,,,,,66.6,21.0,12.4,71.3184,2.2816,26.40000000000001
sla,N.40 Tiram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.349046568434325,45.65095343156568,26.5,70.8,2.6,72.37698919331834,19.0679437390157,7.611685959860896,0.943381107805063,,,,,,,92.19082420613032,7.809175793869672,,,,,74.0,24.4,1.6,69.86489999999999,2.2351,27.90000000000001
sla,N.41 Puteri Wangsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.52322646770337,47.47677353229664,26.0,70.7,3.3,38.8581204397545,53.24632322507657,7.338964944991269,0.5565913901776598,,,,,,,93.19498477284164,6.805015227158343,,,,,75.3,23.1,1.6,70.4413,2.8587,26.700000000000003
sla,N.42 Johor Jaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.87787902376483,47.12212097623517,25.0,71.4,3.6,51.65999233903263,40.88518995716823,6.782741929867327,0.6720757739318174,,,,,,,93.92436859353845,6.075631406461572,,,,,71.4,28.6,0.0,70.4691,3.6309,25.90000000000001
sla,N.43 Permas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.629166105088856,45.37083389491114,27.3,70.2,2.4,66.64403975265955,24.96844606132601,7.578778783025572,0.8087354029888739,,,,,,,90.76669811502396,9.23330188497603,,,,,63.2,34.3,2.5,68.9998,2.8002,28.200000000000003
sla,N.44 Larkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.53020107184592,48.46979892815409,23.1,70.9,6.0,63.91982662885853,28.260142966500982,7.126761474517246,0.6932689301232359,,,,,,,93.43292904057702,6.567070959422976,,,,,69.5,30.5,0.0,70.95649999999999,3.3435,25.700000000000003
sla,N.45 Stulang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.30220864362549,47.69779135637452,20.0,72.4,7.6,42.99558984142784,51.54217300540556,4.560850510831847,0.9013866423347572,,,,,,,92.07943479091082,7.920565209089172,,,,,60.0,38.0,2.0,71.1006,1.5994000000000002,27.3
sla,N.46 Perling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6937362324645,48.30626376753549,26.5,68.4,5.0,39.30939908395272,47.48635528372782,12.676558514577218,0.5276871177422452,,,,,,,96.072365855458,3.927634144541996,,,,,75.3,17.7,7.0,69.84,2.16,28.0
sla,N.47 Kempas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.66162674552968,47.33837325447032,26.8,69.8,3.4,63.25836078448482,27.091559588996265,9.21813303082528,0.4319465956936233,,,,,,,89.77653303041579,10.223466969584209,,,,,61.25138492040352,34.99912531342935,3.749489766167124,70.8288,3.5712,25.599999999999994
sla,N.48 Skudai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.87378838005689,47.12621161994312,28.4,66.3,5.3,31.474773999788717,54.54264197642655,13.578122877710872,0.4044611460738594,,,,,,,96.14748389343548,3.8525161065645137,,,,,70.4,29.1,0.5,68.3769,3.5231000000000003,28.099999999999994
sla,N.49 Kota Iskandar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.58257628322012,47.417423716779886,27.5,69.4,3.1,55.18437065246413,32.55680780202639,11.84461994631891,0.4142015991905678,,,,,,,91.8606489923031,8.1393510076969,,,,,73.1,26.0,0.9,71.46130000000001,2.4387000000000003,26.099999999999994
sla,N.50 Bukit Permai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.33855021518023,47.66144978481977,24.0,71.1,4.9,61.7388674264817,26.18474778998309,11.724431857239097,0.3519529262961079,,,,,,,94.00338601910128,5.996613980898716,,,,,76.6,21.5,1.9,60.4192,2.7808000000000006,36.8
sla,N.51 Bukit Batu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.42142909634276,47.57857090365725,25.3,69.2,5.5,49.66999072053115,40.94467606811914,8.910904029380628,0.4744291819690771,,,,,,,93.7131029076746,6.286897092325406,,,,,88.3,11.7,0.0,64.387,2.613,33.0
sla,N.52 Senai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.77334652323943,42.226653476760575,15.2,80.1,4.7,50.648119907629294,37.83495272537144,10.668380462724937,0.8485469042743234,,,,,,,71.50902392098519,28.490976079014807,,,,,66.1,26.0,7.9,65.9494,2.2506000000000004,31.8
sla,N.53 Benut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.03733682361451,47.9626631763855,22.7,66.1,11.2,83.94115510352343,15.728296403922991,0.0435888122048674,0.2869596803487105,,,,,,,94.82313229773015,5.17686770226983,,,,,81.8,17.5,0.7,64.3552,3.2448,32.400000000000006
sla,N.54 Pulai Sebatang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5433690397194,47.45663096028059,24.1,65.6,10.3,74.25510612735282,24.40328394072888,0.935122146575891,0.4064877853424108,,,,,,,94.68196037539104,5.318039624608968,,,,,80.0,20.0,0.0,62.97599999999999,2.624,34.400000000000006
sla,N.55 Pekan Nanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.82371255632263,44.17628744367736,23.8,69.7,6.5,65.86431329288473,32.21842250413679,1.469387755102041,0.4478764478764479,,,,,,,87.6505965848659,12.34940341513411,,,,,80.4,18.3,1.3,65.9905,3.1095,30.90000000000001
sla,N.56 Kukup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.12639031861208,45.87360968138793,21.6,68.2,10.2,67.82833171990966,30.891685489942997,0.5969667634720878,0.6830160266752716,,,,,,,93.36915312962915,6.630846870370835,,,,,83.2,14.1,2.7,61.11,1.89,37.0
sla,N.01 Banggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.16106457427632,48.83893542572368,29.3,62.3,8.4,98.75849837422406,0.0295595625184747,0.044339343777712,1.1676027194797518,,,,,,,71.74212702788677,28.257872972113248,,,,,95.7,0.0,4.3,64.7404,6.5596,28.700000000000003
sla,N.02 Bengkoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2419696722648,47.7580303277352,27.4,61.9,10.8,98.87596245714607,0.9554319114258416,0.0281009385713482,0.1405046928567414,,,,,,,96.70634273601826,3.2936572639817383,,,,,90.2,4.3,5.5,65.697,6.103,28.200000000000003
sla,N.03 Pitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.37382501807664,48.62617498192336,28.7,62.6,8.7,98.71495327102804,0.6174899866488652,0.0611927013796172,0.6063640409434803,,,,,,,92.84164859002168,7.158351409978309,,,,,94.7,2.1,3.2,62.05179999999999,7.048199999999999,30.90000000000001
sla,N.04 Tanjong Kapor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.58418940963803,49.41581059036197,28.8,64.4,6.8,89.29657655904036,10.321419012628043,0.080293924426385,0.3017105039052045,,,,,,,90.60226621401172,9.397733785988272,,,,,83.9,7.7,8.4,67.7784,6.621600000000001,25.599999999999994
sla,N.05 Matunggong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.83727544475723,49.16272455524277,29.4,60.7,9.9,98.399565164875,1.4011354028264282,0.015098441840802,0.1842009904577847,,,,,,,96.10819282003656,3.891807179963433,,,,,95.2,0.0,4.8,63.2709,6.0291,30.700000000000003
sla,N.06 Bandau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.53865898525511,48.46134101474489,30.6,61.7,7.7,97.01068458282772,2.444727261964661,0.0295971823482404,0.5149909728593838,,,,,,,96.36083620910932,3.639163790890683,,,,,83.9,2.1,14.0,68.1174,5.6826,26.200000000000003
sla,N.07 Tandek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.31570313012664,48.68429686987335,28.7,62.8,8.4,97.36419816313293,2.079278910171054,0.109256034688791,0.4472668920072382,,,,,,,96.09882538224294,3.901174617757072,,,,,85.2,9.8,5.0,68.6136,7.2864,24.099999999999994
sla,N.08 Pintasan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.55861855350782,50.44138144649219,26.7,61.7,11.6,98.21543754031391,1.15566544829069,0.0645022575790152,0.5643947538163835,,,,,,,96.0404728718187,3.959527128181302,,,,,93.3,0.0,6.7,55.2958,6.9042,37.8
sla,N.09 Tempasuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.63344561125421,50.36655438874579,25.8,62.7,11.4,99.04253174763151,0.6299133239266277,0.0907075186454343,0.236847409796412,,,,,,,98.29601743610066,1.703982563899346,,,,,97.8,0.0,2.2,54.6016,5.7984,39.6
sla,N.10 Usukan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.68489175227814,49.31510824772186,26.1,65.3,8.6,95.52891874402982,3.971897821464888,0.1047668936616029,0.3944165408436816,,,,,,,94.18132218933194,5.81867781066806,,,,,89.1,5.7,5.2,54.5428,7.1572,38.3
sla,N.11 Kadamaian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.74339372780353,49.25660627219647,26.6,62.5,10.8,99.10750255663328,0.5423161548235148,0.0433852923858811,0.3067959961573027,,,,,,,97.11972551616203,2.880274483837958,,,,,97.8,1.4,0.8,60.8768,4.7232,34.400000000000006
sla,N.12 Sulaman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.56833289018879,49.43166710981122,26.3,66.6,7.0,96.97106848170456,1.9914354350172332,0.222817950771159,0.81467813250705,,,,,,,95.46330763094922,4.536692369050784,,,,,86.7,12.5,0.8,59.2515,3.4485,37.3
sla,N.13 Pantai Dalit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.49657205100275,49.50342794899725,27.0,68.0,5.0,96.5567142922773,2.70363394128727,0.1539026967427757,0.585749069692654,,,,,,,92.97964588539332,7.020354114606694,,,,,58.6,39.1,2.3,62.502,3.498,34.0
sla,N.14 Tamparuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9456323144536,49.05436768554639,26.4,66.0,7.6,95.7976736175512,3.060332264645876,0.0688905964335868,1.073103521369333,,,,,,,93.1830526887561,6.816947311243888,,,,,69.1,26.1,4.8,61.1949,5.105099999999999,33.7
sla,N.15 Kiulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.51152860802733,48.48847139197267,20.9,67.9,11.2,99.28193933823528,0.5916819852941176,0.0114889705882352,0.1148897058823529,,,,,,,99.10617705664674,0.8938229433532593,,,,,92.2,0.0,7.8,61.536,2.564,35.900000000000006
sla,N.16 Karambunai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.56559155513298,49.43440844486701,28.0,69.2,2.8,92.21603537957424,6.103587604928087,0.4941836041031751,1.1861934113944836,,,,,,,79.79411979814233,20.20588020185768,,,,,61.4,34.2,4.4,66.8961,4.8039000000000005,28.3
sla,N.17 Darau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.226764365599685,47.77323563440031,25.3,69.3,5.4,85.09586442162103,13.202108834850504,0.5326814674279877,1.1693452761004797,,,,,,,84.56151176243733,15.43848823756267,,,,,60.2,34.3,5.5,64.9096,4.2904,30.8
sla,N.18 Inanam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9333780460541,49.0666219539459,22.2,72.0,5.8,76.89830115992675,21.848093804601813,0.2957707934235732,0.9578342420478706,,,,,,,88.49951561219167,11.500484387808331,,,,,72.8,19.5,7.7,72.4398,4.4602,23.099999999999994
sla,N.19 Likas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.858247422680414,48.14175257731959,18.3,75.1,6.6,67.54099511921065,30.503177780118683,1.0393623371607148,0.9164647635099548,,,,,,,73.39948453608247,26.600515463917525,,,,,66.6,22.8,10.6,65.2561,5.4439,29.3
sla,N.20 Api-Api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.629850035705786,45.37014996429421,21.9,73.3,4.8,80.15107007973144,19.29740423236017,0.1738504885798213,0.3776751993285774,,,,,,,79.41442513687217,20.585574863127825,,,,,52.2,26.1,21.7,72.1152,4.6848,23.200000000000003
sla,N.21 Luyang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.71051712410611,49.28948287589389,18.4,68.5,13.1,53.256461232604366,45.443339960238575,0.6242544731610339,0.6759443339960238,,,,,,,92.46833465080796,7.5316653491920516,,,,,71.4,23.9,4.7,68.9753,4.3247,26.700000000000003
sla,N.22 Tanjong Aru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.50358552896624,49.49641447103376,28.5,66.3,5.2,90.546410608139,8.291418991007468,0.3162627648224356,0.8459076360310928,,,,,,,70.48585931834663,29.514140681653373,,,,,47.9,50.6,1.5,69.4254,4.2746,26.3
sla,N.23 Petagas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.004352192835626,48.99564780716437,24.9,69.5,5.6,92.6774768245916,5.673823111996859,0.2657245523447172,1.3829755110668238,,,,,,,92.39203213927016,7.607967860729829,,,,,52.7,44.2,3.1,70.2666,5.533399999999999,24.200000000000003
sla,N.24 Tanjung Keramat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.22190571143712,47.77809428856288,24.5,69.0,6.5,91.04747162022704,6.85500515995872,0.5856553147574819,1.5118679050567594,,,,,,,92.00968523002422,7.990314769975787,,,,,75.3,24.0,0.7,63.56,6.44,30.0
sla,N.25 Kapayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.30541499251887,48.69458500748113,21.4,71.7,6.8,68.21295627280793,30.045638713335837,0.4591309437793244,1.2822740700769182,,,,,,,91.90609081586337,8.093909184136644,,,,,60.0,37.6,2.4,61.3674,4.8326,33.8
sla,N.26 Moyog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.81050845749416,43.18949154250584,21.0,72.3,6.6,89.25366467698055,9.613432411580783,0.2070897795102935,0.9258131319283712,,,,,,,82.73394587875632,17.26605412124368,,,,,75.1,20.9,4.0,61.22259999999999,7.8774,30.90000000000001
sla,N.27 Limbahau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.45821840012981,47.54178159987019,19.8,73.8,6.5,93.83794785416008,5.621644383619328,0.1158016633329824,0.4246060988876022,,,,,,,92.47768943696252,7.522310563037482,,,,,82.9,15.2,1.9,58.72019999999999,6.3798,34.900000000000006
sla,N.28 Kawang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.500484590036834,47.49951540996317,25.5,69.9,4.7,95.49566932510076,3.449532630134637,0.1393534002229654,0.9154446445416344,,,,,,,90.41287071137818,9.587129288621826,,,,,64.4,35.6,0.0,62.304,3.696,34.0
sla,N.29 Pantai Manis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.095238095238095,46.90476190476191,21.5,69.9,8.6,92.77594268800138,6.151602247865815,0.0986658659002187,0.973789198232594,,,,,,,95.69376026272576,4.30623973727422,,,,,79.7,16.5,3.8,64.96,5.040000000000001,30.0
sla,N.30 Bongawan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.733450571536245,48.26654942846376,19.0,74.9,6.0,98.8026869931433,0.8492569002123143,0.038286171730883,0.309769934913508,,,,,,,90.2242180630574,9.775781936942597,,,,,88.8,4.1,7.1,58.308,6.192,35.5
sla,N.31 Membakut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.23895712131006,48.761042878689935,25.2,64.6,10.2,96.41334190081196,2.827267947894153,0.0876219405339096,0.6717682107599743,,,,,,,92.2161172161172,7.783882783882783,,,,,90.9,1.8,7.3,66.74080000000001,3.9592,29.3
sla,N.32 Klias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.156812339331616,48.84318766066838,23.5,67.6,8.9,91.32804948772473,7.384496423738643,0.2629035375990721,1.0245505509375603,,,,,,,91.08356516533436,8.916434834665633,,,,,77.2,10.0,12.8,64.10249999999999,5.1975,30.700000000000003
sla,N.33 Kuala Penyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.033741037536906,49.96625896246309,24.5,65.9,9.6,98.0121040773954,1.175067367584044,0.0662631974201528,0.7465653576003888,,,,,,,95.47448334036272,4.525516659637284,,,,,84.6,5.7,9.7,59.4342,2.8658,37.7
sla,N.34 Lumadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.18414188836724,48.81585811163276,24.0,65.3,10.7,92.56238542407124,6.74174117999177,0.1159788993228328,0.5798944966141644,,,,,,,92.95426882281342,7.0457311771865765,,,,,82.1,4.1,13.8,60.66480000000001,3.7352,35.599999999999994
sla,N.35 Sindumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.00116315956434,47.99883684043566,27.4,66.0,6.6,97.69337958433395,1.686975599632364,0.1304515402176169,0.4891932758160633,,,,,,,89.16411124035106,10.835888759648938,,,,,55.3,7.5,37.2,62.496,4.704000000000001,32.8
sla,N.36 Kundasang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.31099849247843,47.68900150752157,25.0,68.6,6.4,98.7570821529745,0.7577903682719547,0.0106232294617563,0.4745042492917847,,,,,,,90.5795939314238,9.420406068576192,,,,,93.0,1.8,5.2,68.0085,8.4915,23.5
sla,N.37 Karanaan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.11934643618281,47.88065356381719,22.7,71.4,5.9,97.79971643123456,1.8694533424355408,0.120779288977577,0.2100509373523079,,,,,,,90.18707080274686,9.81292919725314,,,,,67.0,16.0,17.0,72.1152,4.6848,23.200000000000003
sla,N.38 Paginatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.32871685606061,48.67128314393939,23.7,70.2,6.1,99.0357956995872,0.5760581603105169,0.0308052492144661,0.3573408908878073,,,,,,,96.0641571969697,3.935842803030303,,,,,95.7,0.8,3.5,67.7663,6.133700000000001,26.099999999999994
sla,N.39 Tambunan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.838878995219794,49.161121004780206,28.9,62.6,8.5,99.22682934786154,0.5904805402407595,0.0228362639872116,0.1598538479104818,,,,,,,95.76967538350986,4.230324616490144,,,,,97.0,1.5,1.5,59.5976,3.6024000000000003,36.8
sla,N.40 Bingkor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.94649990861381,49.0535000913862,26.9,66.4,6.7,95.9137560231944,3.2640949554896146,0.0653363460648463,0.7568126752511365,,,,,,,95.91112039478836,4.088879605211624,,,,,79.7,8.4,11.9,57.6384,5.561600000000001,36.8
sla,N.41 Liawan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.38142876326037,48.618571236739626,27.9,67.8,4.3,87.38638175729548,10.87147185456865,0.2053101578695582,1.5368362302663052,,,,,,,84.20840606955821,15.791593930441788,,,,,82.3,13.8,3.9,57.3196,3.0804,39.6
sla,N.42 Melalap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.8178918832722,48.1821081167278,25.3,67.2,7.5,94.30962695041426,5.156243428523363,0.0799091559069689,0.4542204651554022,,,,,,,94.78950725562112,5.210492744378888,,,,,86.1,5.4,8.5,59.9136,3.2864000000000004,36.8
sla,N.43 Kemabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93454227312495,49.06545772687505,25.9,67.1,7.0,97.74423687574746,1.7856406449750506,0.016495525588684,0.4536269536888119,,,,,,,96.43283225960391,3.567167740396087,,,,,92.3,0.0,7.7,55.86,4.140000000000001,40.0
sla,N.44 Tulid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.10645242279689,47.89354757720311,25.7,67.5,6.9,98.7782302850796,0.9784735812133072,0.0317342783096207,0.2115618553974718,,,,,,,94.93848857644991,5.061511423550088,,,,,97.9,0.0,2.1,59.385000000000005,4.815,35.8
sla,N.45 Sook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.691303173126,47.308696826874005,28.2,67.5,4.3,97.48110831234256,1.844717735960883,0.0518595347458882,0.6223144169506594,,,,,,,81.04229833988772,18.957701660112274,,,,,75.0,1.8,23.2,67.0488,5.7512,27.200000000000003
sla,N.46 Nabawan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.11037474806135,46.88962525193865,25.8,69.0,5.1,99.5727712902307,0.2527769866135004,0.0106807177442324,0.1637710054115636,,,,,,,95.9519010692447,4.048098930755304,,,,,94.4,1.4,4.2,61.5795,5.7205,32.7
sla,N.47 Telupid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.237734413855655,45.76226558614435,27.1,70.5,2.4,96.54031571982227,0.7278570753379336,0.4348237073447396,2.2970034974950373,,,,,,,61.89988590152424,38.10011409847576,,,,,78.3,4.0,17.7,68.7805,6.719500000000001,24.5
sla,N.48 Sugut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0464148194401,43.95358518055989,27.2,69.8,3.0,97.801454422459,0.60882800608828,0.0958340379953774,1.493883533457354,,,,,,,46.15204495785201,53.84795504214799,,,,,86.4,0.0,13.6,66.638,4.862,28.5
sla,N.49 Labuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.428872719603504,48.571127280396496,31.9,64.8,3.3,98.45045939905636,0.5413459150732556,0.0893965731313632,0.9187981127390116,,,,,,,70.7757741924145,29.2242258075855,,,,,75.9,18.9,5.2,65.25049999999999,6.8495,27.90000000000001
sla,N.50 Gum-Gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.708456412722406,48.2915435872776,29.4,66.8,3.8,88.18132374849252,9.898555179834,0.2080919388020525,1.7120291328714323,,,,,,,58.10125712715533,41.89874287284468,,,,,66.6,22.0,11.4,71.23679999999999,6.363199999999999,22.40000000000001
sla,N.51 Sungai Manila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.512686826555445,49.48731317344456,25.7,69.1,5.2,88.57589006870705,8.713304184884448,0.0624609618988132,2.648344784509681,,,,,,,69.56030587417449,30.43969412582551,,,,,68.3,11.0,20.7,68.4947,4.6053,26.90000000000001
sla,N.52 Sungai Sibuga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.16853709798945,49.83146290201055,26.8,66.4,6.8,85.31667932247517,12.335539059957538,0.2479505338684932,2.099831083698802,,,,,,,85.29827761695152,14.701722383048471,,,,,82.8,16.1,1.1,65.514,6.086,28.40000000000001
sla,N.53 Sekong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.77144083301335,47.22855916698665,23.9,70.4,5.7,71.94120926774873,26.19718746128113,0.1688142733242473,1.6927889976458923,,,,,,,72.92029001874732,27.079709981252687,,,,,80.8,16.4,2.8,69.3252,6.2748,24.40000000000001
sla,N.54 Karamunting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.65806368772471,49.341936312275294,22.4,71.0,6.6,88.29249319331,9.179307662388176,0.6077401789187087,1.9204589653831197,,,,,,,66.0246533127889,33.97534668721109,,,,,64.5,33.9,1.6,66.3168,4.0832,29.599999999999994
